code,title,tower,floor,main_category,sub_category,trade_type,slab_works,cost_plan_total,start_date_plan,end_date_plan,start_date_actual,end_date_actual,start_date_sprint,end_date_sprint,progress
1.1.4.3.3.1.11.10,Living dinning flooring,Tower 2,11th Floor,Finishing,Tower Finishing,Flooring,,158517800.0,2027-04-21,2027-05-08,,,,,0
1.1.4.3.3.1.11.11,Electrical wiring work,Tower 2,11th Floor,MEP,Tower MEP,Electrical,,126803000.0,2027-04-29,2027-05-10,,,,,0
1.1.4.3.3.1.11.12,Aluminium door-window fixing,Tower 2,11th Floor,Finishing,Tower Finishing,Window,,96889500.0,2027-05-03,2027-05-10,,,,,0
1.1.4.3.3.1.11.13,Putty primer coat,Tower 2,11th Floor,Finishing,Tower Finishing,Paint,,32380900.0,2027-05-03,2027-05-14,,,,,0
1.1.4.3.3.1.11.14,Prehung door fixing,Tower 2,11th Floor,Finishing,Tower Finishing,Door,,54755700.0,2027-05-10,2027-05-19,,,,,0
1.1.4.3.3.1.11.15,Painting 1st coat,Tower 2,11th Floor,Finishing,Tower Finishing,Paint,,21587300.0,2027-05-20,2027-06-01,,,,,0
1.1.4.3.3.1.11.16,False Ceiling panel fixing,Tower 2,11th Floor,Finishing,Tower Finishing,False Ceiling,,23092600.0,2027-06-17,2027-06-26,,,,,0
1.1.4.3.3.1.12,12th Floor,,,,,,,,2027-02-20,2027-07-06,,,,,
1.1.4.3.3.1.12.1,Block Work ,Tower 2,12th Floor,Finishing,Tower Civil Finishes,Blockwork,,66815900.0,2027-02-20,2027-03-06,,,,,0
1.1.4.3.3.1.12.2,Installation of temporary Main door,Tower 2,12th Floor,Finishing,Tower Finishing,Door,,13415100.0,2027-03-07,2027-03-11,,,,,0
1.1.4.3.3.1.12.3,Fire sprinkler pipe fixing,Tower 2,12th Floor,MEP,Common area-MEP,CA-Fire-fighting & FAPA,,36520100.0,2027-03-07,2027-03-11,,,,,0
1.1.4.3.3.1.12.4,Internal Plumbing Works,Tower 2,12th Floor,MEP,Tower MEP,Plumbing,,108139700.0,2027-03-07,2027-03-15,,,,,0
1.1.4.3.3.1.12.5,Waterproofing,Tower 2,12th Floor,Finishing,Tower Civil Finishes,Waterproofing,,35195400.0,2027-03-16,2027-03-25,,,,,0
1.1.4.3.3.1.12.6,Internal Plaster,Tower 2,12th Floor,Finishing,Tower Civil Finishes,Int Plaster,,125231400.0,2027-03-26,2027-04-08,,,,,0
1.1.4.3.3.1.12.7,IPS flooring work,Tower 2,12th Floor,Finishing,Tower Finishing,Flooring,,253368500.0,2027-03-07,2027-03-19,,,,,0
1.1.4.3.3.1.12.8,Toilet dado work,Tower 2,12th Floor,Finishing,Tower Finishing,Flooring,,82256400.0,2027-04-09,2027-04-20,,,,,0
1.1.4.3.3.1.12.9,Toilet flooring work,Tower 2,12th Floor,Finishing,Tower Finishing,Flooring,,54651300.0,2027-04-21,2027-05-02,,,,,0
1.1.4.3.3.1.12.10,Living dinning flooring,Tower 2,12th Floor,Finishing,Tower Finishing,Flooring,,158517800.0,2027-05-03,2027-05-20,,,,,0
1.1.4.3.3.1.12.11,Electrical wiring work,Tower 2,12th Floor,MEP,Tower MEP,Electrical,,126803000.0,2027-05-11,2027-05-22,,,,,0
1.1.4.3.3.1.12.12,Aluminium door-window fixing,Tower 2,12th Floor,Finishing,Tower Finishing,Window,,96889500.0,2027-05-15,2027-05-22,,,,,0
1.1.4.3.3.1.12.13,Putty primer coat,Tower 2,12th Floor,Finishing,Tower Finishing,Paint,,32380900.0,2027-05-15,2027-05-26,,,,,0
1.1.4.3.3.1.12.14,Prehung door fixing,Tower 2,12th Floor,Finishing,Tower Finishing,Door,,54755700.0,2027-05-22,2027-05-31,,,,,0
1.1.4.3.3.1.12.15,Painting 1st coat,Tower 2,12th Floor,Finishing,Tower Finishing,Paint,,21587300.0,2027-06-01,2027-06-13,,,,,0
1.1.4.3.3.1.12.16,False Ceiling panel fixing,Tower 2,12th Floor,Finishing,Tower Finishing,False Ceiling,,23092600.0,2027-06-27,2027-07-06,,,,,0
1.1.4.3.3.1.13,13th Floor,,,,,,,,2027-03-04,2027-07-16,,,,,
1.1.4.3.3.1.13.1,Block Work ,Tower 2,13th Floor,Finishing,Tower Civil Finishes,Blockwork,,66815900.0,2027-03-04,2027-03-18,,,,,0
1.1.4.3.3.1.13.2,Installation of temporary Main door,Tower 2,13th Floor,Finishing,Tower Finishing,Door,,13415100.0,2027-03-19,2027-03-23,,,,,0
1.1.4.3.3.1.13.3,Fire sprinkler pipe fixing,Tower 2,13th Floor,MEP,Common area-MEP,CA-Fire-fighting & FAPA,,36520100.0,2027-03-19,2027-03-23,,,,,0
1.1.4.3.3.1.13.4,Internal Plumbing Works,Tower 2,13th Floor,MEP,Tower MEP,Plumbing,,108139700.0,2027-03-19,2027-03-27,,,,,0
1.1.4.3.3.1.13.5,Waterproofing,Tower 2,13th Floor,Finishing,Tower Civil Finishes,Waterproofing,,35195400.0,2027-03-28,2027-04-06,,,,,0
1.1.4.3.3.1.13.6,Internal Plaster,Tower 2,13th Floor,Finishing,Tower Civil Finishes,Int Plaster,,125231400.0,2027-04-07,2027-04-20,,,,,0
1.1.4.3.3.1.13.7,IPS flooring work,Tower 2,13th Floor,Finishing,Tower Finishing,Flooring,,253368500.0,2027-03-19,2027-03-31,,,,,0
1.1.4.3.3.1.13.8,Toilet dado work,Tower 2,13th Floor,Finishing,Tower Finishing,Flooring,,82256400.0,2027-04-21,2027-05-02,,,,,0
1.1.4.3.3.1.13.9,Toilet flooring work,Tower 2,13th Floor,Finishing,Tower Finishing,Flooring,,54651300.0,2027-05-03,2027-05-14,,,,,0
1.1.4.3.3.1.13.10,Living dinning flooring,Tower 2,13th Floor,Finishing,Tower Finishing,Flooring,,158517800.0,2027-05-15,2027-06-01,,,,,0
1.1.4.3.3.1.13.11,Electrical wiring work,Tower 2,13th Floor,MEP,Tower MEP,Electrical,,126803000.0,2027-05-23,2027-06-03,,,,,0
1.1.4.3.3.1.13.12,Aluminium door-window fixing,Tower 2,13th Floor,Finishing,Tower Finishing,Window,,96889500.0,2027-05-27,2027-06-03,,,,,0
1.1.4.3.3.1.13.13,Putty primer coat,Tower 2,13th Floor,Finishing,Tower Finishing,Paint,,32380900.0,2027-05-27,2027-06-07,,,,,0
1.1.4.3.3.1.13.14,Prehung door fixing,Tower 2,13th Floor,Finishing,Tower Finishing,Door,,54755700.0,2027-06-03,2027-06-12,,,,,0
1.1.4.3.3.1.13.15,Painting 1st coat,Tower 2,13th Floor,Finishing,Tower Finishing,Paint,,21587300.0,2027-06-13,2027-06-25,,,,,0
1.1.4.3.3.1.13.16,False Ceiling panel fixing,Tower 2,13th Floor,Finishing,Tower Finishing,False Ceiling,,23092600.0,2027-07-07,2027-07-16,,,,,0
1.1.4.3.3.1.14,14th Floor,,,,,,,,2027-03-22,2027-07-26,,,,,
1.1.4.3.3.1.14.1,Block Work ,Tower 2,14th Floor,Finishing,Tower Civil Finishes,Blockwork,,66815900.0,2027-03-22,2027-04-05,,,,,0
1.1.4.3.3.1.14.2,Installation of temporary Main door,Tower 2,14th Floor,Finishing,Tower Finishing,Door,,13415100.0,2027-04-06,2027-04-10,,,,,0
1.1.4.3.3.1.14.3,Fire sprinkler pipe fixing,Tower 2,14th Floor,MEP,Common area-MEP,CA-Fire-fighting & FAPA,,36520100.0,2027-04-06,2027-04-10,,,,,0
1.1.4.3.3.1.14.4,Internal Plumbing Works,Tower 2,14th Floor,MEP,Tower MEP,Plumbing,,108139700.0,2027-04-06,2027-04-14,,,,,0
1.1.4.3.3.1.14.5,Waterproofing,Tower 2,14th Floor,Finishing,Tower Civil Finishes,Waterproofing,,35195400.0,2027-04-15,2027-04-24,,,,,0
1.1.4.3.3.1.14.6,Internal Plaster,Tower 2,14th Floor,Finishing,Tower Civil Finishes,Int Plaster,,125231400.0,2027-04-25,2027-05-08,,,,,0
1.1.4.3.3.1.14.7,IPS flooring work,Tower 2,14th Floor,Finishing,Tower Finishing,Flooring,,253368500.0,2027-04-06,2027-04-18,,,,,0
1.1.4.3.3.1.14.8,Toilet dado work,Tower 2,14th Floor,Finishing,Tower Finishing,Flooring,,82256400.0,2027-05-09,2027-05-20,,,,,0
1.1.4.3.3.1.14.9,Toilet flooring work,Tower 2,14th Floor,Finishing,Tower Finishing,Flooring,,54651300.0,2027-05-21,2027-06-01,,,,,0
1.1.4.3.3.1.14.10,Living dinning flooring,Tower 2,14th Floor,Finishing,Tower Finishing,Flooring,,158517800.0,2027-06-02,2027-06-19,,,,,0
1.1.4.3.3.1.14.11,Electrical wiring work,Tower 2,14th Floor,MEP,Tower MEP,Electrical,,126803000.0,2027-06-10,2027-06-21,,,,,0
1.1.4.3.3.1.14.12,Aluminium door-window fixing,Tower 2,14th Floor,Finishing,Tower Finishing,Window,,96889500.0,2027-06-14,2027-06-21,,,,,0
1.1.4.3.3.1.14.13,Putty primer coat,Tower 2,14th Floor,Finishing,Tower Finishing,Paint,,32380900.0,2027-06-14,2027-06-25,,,,,0
1.1.4.3.3.1.14.14,Prehung door fixing,Tower 2,14th Floor,Finishing,Tower Finishing,Door,,54755700.0,2027-06-21,2027-06-30,,,,,0
1.1.4.3.3.1.14.15,Painting 1st coat,Tower 2,14th Floor,Finishing,Tower Finishing,Paint,,21587300.0,2027-07-01,2027-07-13,,,,,0
1.1.4.3.3.1.14.16,False Ceiling panel fixing,Tower 2,14th Floor,Finishing,Tower Finishing,False Ceiling,,23092600.0,2027-07-17,2027-07-26,,,,,0
1.1.4.3.3.1.15,15th Floor,,,,,,,,2027-04-03,2027-08-05,,,,,
1.1.4.3.3.1.15.1,Block Work ,Tower 2,15th Floor,Finishing,Tower Civil Finishes,Blockwork,,66815900.0,2027-04-03,2027-04-17,,,,,0
1.1.4.3.3.1.15.2,Installation of temporary Main door,Tower 2,15th Floor,Finishing,Tower Finishing,Door,,13415100.0,2027-04-18,2027-04-22,,,,,0
1.1.4.3.3.1.15.3,Fire sprinkler pipe fixing,Tower 2,15th Floor,MEP,Common area-MEP,CA-Fire-fighting & FAPA,,36520100.0,2027-04-18,2027-04-22,,,,,0
1.1.4.3.3.1.15.4,Internal Plumbing Works,Tower 2,15th Floor,MEP,Tower MEP,Plumbing,,108139700.0,2027-04-18,2027-04-26,,,,,0
1.1.4.3.3.1.15.5,Waterproofing,Tower 2,15th Floor,Finishing,Tower Civil Finishes,Waterproofing,,35195400.0,2027-04-27,2027-05-06,,,,,0
1.1.4.3.3.1.15.6,Internal Plaster,Tower 2,15th Floor,Finishing,Tower Civil Finishes,Int Plaster,,125231400.0,2027-05-07,2027-05-20,,,,,0
1.1.4.3.3.1.15.7,IPS flooring work,Tower 2,15th Floor,Finishing,Tower Finishing,Flooring,,253368500.0,2027-04-18,2027-04-30,,,,,0
1.1.4.3.3.1.15.8,Toilet dado work,Tower 2,15th Floor,Finishing,Tower Finishing,Flooring,,82256400.0,2027-05-21,2027-06-01,,,,,0
1.1.4.3.3.1.15.9,Toilet flooring work,Tower 2,15th Floor,Finishing,Tower Finishing,Flooring,,54651300.0,2027-06-02,2027-06-13,,,,,0
1.1.4.3.3.1.15.10,Living dinning flooring,Tower 2,15th Floor,Finishing,Tower Finishing,Flooring,,158517800.0,2027-06-14,2027-07-01,,,,,0
1.1.4.3.3.1.15.11,Electrical wiring work,Tower 2,15th Floor,MEP,Tower MEP,Electrical,,126803000.0,2027-06-22,2027-07-03,,,,,0
1.1.4.3.3.1.15.12,Aluminium door-window fixing,Tower 2,15th Floor,Finishing,Tower Finishing,Window,,96889500.0,2027-06-26,2027-07-03,,,,,0
1.1.4.3.3.1.15.13,Putty primer coat,Tower 2,15th Floor,Finishing,Tower Finishing,Paint,,32380900.0,2027-06-26,2027-07-07,,,,,0
1.1.4.3.3.1.15.14,Prehung door fixing,Tower 2,15th Floor,Finishing,Tower Finishing,Door,,54755700.0,2027-07-03,2027-07-12,,,,,0
1.1.4.3.3.1.15.15,Painting 1st coat,Tower 2,15th Floor,Finishing,Tower Finishing,Paint,,21587300.0,2027-07-13,2027-07-25,,,,,0
1.1.4.3.3.1.15.16,False Ceiling panel fixing,Tower 2,15th Floor,Finishing,Tower Finishing,False Ceiling,,23092600.0,2027-07-27,2027-08-05,,,,,0
1.1.4.3.3.1.16,16th Floor,,,,,,,,2027-04-15,2027-08-16,,,,,
1.1.4.3.3.1.16.1,Block Work ,Tower 2,16th Floor,Finishing,Tower Civil Finishes,Blockwork,,66815900.0,2027-04-15,2027-04-29,,,,,0
1.1.4.3.3.1.16.2,Installation of temporary Main door,Tower 2,16th Floor,Finishing,Tower Finishing,Door,,13415100.0,2027-04-30,2027-05-04,,,,,0
1.1.4.3.3.1.16.3,Fire sprinkler pipe fixing,Tower 2,16th Floor,MEP,Common area-MEP,CA-Fire-fighting & FAPA,,36520100.0,2027-04-30,2027-05-04,,,,,0
1.1.4.3.3.1.16.4,Internal Plumbing Works,Tower 2,16th Floor,MEP,Tower MEP,Plumbing,,108139700.0,2027-04-30,2027-05-08,,,,,0
1.1.4.3.3.1.16.5,Waterproofing,Tower 2,16th Floor,Finishing,Tower Civil Finishes,Waterproofing,,35195400.0,2027-05-09,2027-05-18,,,,,0
1.1.4.3.3.1.16.6,Internal Plaster,Tower 2,16th Floor,Finishing,Tower Civil Finishes,Int Plaster,,125231400.0,2027-05-19,2027-06-01,,,,,0
1.1.4.3.3.1.16.7,IPS flooring work,Tower 2,16th Floor,Finishing,Tower Finishing,Flooring,,253368500.0,2027-04-30,2027-05-12,,,,,0
1.1.4.3.3.1.16.8,Toilet dado work,Tower 2,16th Floor,Finishing,Tower Finishing,Flooring,,82256400.0,2027-06-02,2027-06-13,,,,,0
1.1.4.3.3.1.16.9,Toilet flooring work,Tower 2,16th Floor,Finishing,Tower Finishing,Flooring,,54651300.0,2027-06-14,2027-06-25,,,,,0
1.1.4.3.3.1.16.10,Living dinning flooring,Tower 2,16th Floor,Finishing,Tower Finishing,Flooring,,158517800.0,2027-06-26,2027-07-13,,,,,0
1.1.4.3.3.1.16.11,Electrical wiring work,Tower 2,16th Floor,MEP,Tower MEP,Electrical,,126803000.0,2027-07-04,2027-07-15,,,,,0
1.1.4.3.3.1.16.12,Aluminium door-window fixing,Tower 2,16th Floor,Finishing,Tower Finishing,Window,,96889500.0,2027-07-08,2027-07-15,,,,,0
1.1.4.3.3.1.16.13,Putty primer coat,Tower 2,16th Floor,Finishing,Tower Finishing,Paint,,32380900.0,2027-07-08,2027-07-19,,,,,0
1.1.4.3.3.1.16.14,Prehung door fixing,Tower 2,16th Floor,Finishing,Tower Finishing,Door,,54755700.0,2027-07-15,2027-07-24,,,,,0
1.1.4.3.3.1.16.15,Painting 1st coat,Tower 2,16th Floor,Finishing,Tower Finishing,Paint,,21587300.0,2027-07-25,2027-08-06,,,,,0
1.1.4.3.3.1.16.16,False Ceiling panel fixing,Tower 2,16th Floor,Finishing,Tower Finishing,False Ceiling,,23092600.0,2027-08-07,2027-08-16,,,,,0
1.1.4.3.3.1.17,17th Floor,,,,,,,,2027-04-27,2027-08-28,,,,,
1.1.4.3.3.1.17.1,Block Work ,Tower 2,17th Floor,Finishing,Tower Civil Finishes,Blockwork,,66815900.0,2027-04-27,2027-05-11,,,,,0
1.1.4.3.3.1.17.2,Installation of temporary Main door,Tower 2,17th Floor,Finishing,Tower Finishing,Door,,13415100.0,2027-05-12,2027-05-16,,,,,0
1.1.4.3.3.1.17.3,Fire sprinkler pipe fixing,Tower 2,17th Floor,MEP,Common area-MEP,CA-Fire-fighting & FAPA,,36520100.0,2027-05-12,2027-05-16,,,,,0
1.1.4.3.3.1.17.4,Internal Plumbing Works,Tower 2,17th Floor,MEP,Tower MEP,Plumbing,,108139700.0,2027-05-12,2027-05-20,,,,,0
1.1.4.3.3.1.17.5,Waterproofing,Tower 2,17th Floor,Finishing,Tower Civil Finishes,Waterproofing,,35195400.0,2027-05-21,2027-05-30,,,,,0
1.1.4.3.3.1.17.6,Internal Plaster,Tower 2,17th Floor,Finishing,Tower Civil Finishes,Int Plaster,,125231400.0,2027-05-31,2027-06-13,,,,,0
1.1.4.3.3.1.17.7,IPS flooring work,Tower 2,17th Floor,Finishing,Tower Finishing,Flooring,,253368500.0,2027-05-12,2027-05-24,,,,,0
1.1.4.3.3.1.17.8,Toilet dado work,Tower 2,17th Floor,Finishing,Tower Finishing,Flooring,,82256400.0,2027-06-14,2027-06-25,,,,,0
1.1.4.3.3.1.17.9,Toilet flooring work,Tower 2,17th Floor,Finishing,Tower Finishing,Flooring,,54651300.0,2027-06-26,2027-07-07,,,,,0
1.1.4.3.3.1.17.10,Living dinning flooring,Tower 2,17th Floor,Finishing,Tower Finishing,Flooring,,158517800.0,2027-07-08,2027-07-25,,,,,0
1.1.4.3.3.1.17.11,Electrical wiring work,Tower 2,17th Floor,MEP,Tower MEP,Electrical,,126803000.0,2027-07-16,2027-07-27,,,,,0
1.1.4.3.3.1.17.12,Aluminium door-window fixing,Tower 2,17th Floor,Finishing,Tower Finishing,Window,,96889500.0,2027-07-20,2027-07-27,,,,,0
1.1.4.3.3.1.17.13,Putty primer coat,Tower 2,17th Floor,Finishing,Tower Finishing,Paint,,32380900.0,2027-07-20,2027-07-31,,,,,0
1.1.4.3.3.1.17.14,Prehung door fixing,Tower 2,17th Floor,Finishing,Tower Finishing,Door,,54755700.0,2027-07-27,2027-08-05,,,,,0
1.1.4.3.3.1.17.15,Painting 1st coat,Tower 2,17th Floor,Finishing,Tower Finishing,Paint,,21587300.0,2027-08-06,2027-08-18,,,,,0
1.1.4.3.3.1.17.16,False Ceiling panel fixing,Tower 2,17th Floor,Finishing,Tower Finishing,False Ceiling,,23092600.0,2027-08-19,2027-08-28,,,,,0
1.1.4.3.3.1.18,18th Floor,,,,,,,,2027-05-09,2027-09-09,,,,,
1.1.4.3.3.1.18.1,Block Work ,Tower 2,18th Floor,Finishing,Tower Civil Finishes,Blockwork,,66815900.0,2027-05-09,2027-05-23,,,,,0
1.1.4.3.3.1.18.2,Installation of temporary Main door,Tower 2,18th Floor,Finishing,Tower Finishing,Door,,13415100.0,2027-05-24,2027-05-28,,,,,0
1.1.4.3.3.1.18.3,Fire sprinkler pipe fixing,Tower 2,18th Floor,MEP,Common area-MEP,CA-Fire-fighting & FAPA,,36520100.0,2027-05-24,2027-05-28,,,,,0
1.1.4.3.3.1.18.4,Internal Plumbing Works,Tower 2,18th Floor,MEP,Tower MEP,Plumbing,,108139700.0,2027-05-24,2027-06-01,,,,,0
1.1.4.3.3.1.18.5,Waterproofing,Tower 2,18th Floor,Finishing,Tower Civil Finishes,Waterproofing,,35195400.0,2027-06-02,2027-06-11,,,,,0
1.1.4.3.3.1.18.6,Internal Plaster,Tower 2,18th Floor,Finishing,Tower Civil Finishes,Int Plaster,,125231400.0,2027-06-12,2027-06-25,,,,,0
1.1.4.3.3.1.18.7,IPS flooring work,Tower 2,18th Floor,Finishing,Tower Finishing,Flooring,,253368500.0,2027-05-24,2027-06-05,,,,,0
1.1.4.3.3.1.18.8,Toilet dado work,Tower 2,18th Floor,Finishing,Tower Finishing,Flooring,,82256400.0,2027-06-26,2027-07-07,,,,,0
1.1.4.3.3.1.18.9,Toilet flooring work,Tower 2,18th Floor,Finishing,Tower Finishing,Flooring,,54651300.0,2027-07-08,2027-07-19,,,,,0
1.1.4.3.3.1.18.10,Living dinning flooring,Tower 2,18th Floor,Finishing,Tower Finishing,Flooring,,158517800.0,2027-07-20,2027-08-06,,,,,0
1.1.4.3.3.1.18.11,Electrical wiring work,Tower 2,18th Floor,MEP,Tower MEP,Electrical,,126803000.0,2027-07-28,2027-08-08,,,,,0
1.1.4.3.3.1.18.12,Aluminium door-window fixing,Tower 2,18th Floor,Finishing,Tower Finishing,Window,,96889500.0,2027-08-01,2027-08-08,,,,,0
1.1.4.3.3.1.18.13,Putty primer coat,Tower 2,18th Floor,Finishing,Tower Finishing,Paint,,32380900.0,2027-08-01,2027-08-12,,,,,0
1.1.4.3.3.1.18.14,Prehung door fixing,Tower 2,18th Floor,Finishing,Tower Finishing,Door,,54755700.0,2027-08-08,2027-08-17,,,,,0
1.1.4.3.3.1.18.15,Painting 1st coat,Tower 2,18th Floor,Finishing,Tower Finishing,Paint,,21587300.0,2027-08-18,2027-08-30,,,,,0
1.1.4.3.3.1.18.16,False Ceiling panel fixing,Tower 2,18th Floor,Finishing,Tower Finishing,False Ceiling,,23092600.0,2027-08-31,2027-09-09,,,,,0
1.1.4.3.3.1.19,19th Floor,,,,,,,,2027-05-21,2027-09-21,,,,,
1.1.4.3.3.1.19.1,Block Work ,Tower 2,19th Floor,Finishing,Tower Civil Finishes,Blockwork,,66815900.0,2027-05-21,2027-06-04,,,,,0
1.1.4.3.3.1.19.2,Installation of temporary Main door,Tower 2,19th Floor,Finishing,Tower Finishing,Door,,13415100.0,2027-06-05,2027-06-09,,,,,0
1.1.4.3.3.1.19.3,Fire sprinkler pipe fixing,Tower 2,19th Floor,MEP,Common area-MEP,CA-Fire-fighting & FAPA,,36520100.0,2027-06-05,2027-06-09,,,,,0
1.1.4.3.3.1.19.4,Internal Plumbing Works,Tower 2,19th Floor,MEP,Tower MEP,Plumbing,,108139700.0,2027-06-05,2027-06-13,,,,,0
1.1.4.3.3.1.19.5,Waterproofing,Tower 2,19th Floor,Finishing,Tower Civil Finishes,Waterproofing,,35195400.0,2027-06-14,2027-06-23,,,,,0
1.1.4.3.3.1.19.6,Internal Plaster,Tower 2,19th Floor,Finishing,Tower Civil Finishes,Int Plaster,,125231400.0,2027-06-24,2027-07-07,,,,,0
1.1.4.3.3.1.19.7,IPS flooring work,Tower 2,19th Floor,Finishing,Tower Finishing,Flooring,,253368500.0,2027-06-05,2027-06-17,,,,,0
1.1.4.3.3.1.19.8,Toilet dado work,Tower 2,19th Floor,Finishing,Tower Finishing,Flooring,,82256400.0,2027-07-08,2027-07-19,,,,,0
1.1.4.3.3.1.19.9,Toilet flooring work,Tower 2,19th Floor,Finishing,Tower Finishing,Flooring,,54651300.0,2027-07-20,2027-07-31,,,,,0
1.1.4.3.3.1.19.10,Living dinning flooring,Tower 2,19th Floor,Finishing,Tower Finishing,Flooring,,158517800.0,2027-08-01,2027-08-18,,,,,0
1.1.4.3.3.1.19.11,Electrical wiring work,Tower 2,19th Floor,MEP,Tower MEP,Electrical,,126803000.0,2027-08-09,2027-08-20,,,,,0
1.1.4.3.3.1.19.12,Aluminium door-window fixing,Tower 2,19th Floor,Finishing,Tower Finishing,Window,,96889500.0,2027-08-13,2027-08-20,,,,,0
1.1.4.3.3.1.19.13,Putty primer coat,Tower 2,19th Floor,Finishing,Tower Finishing,Paint,,32380900.0,2027-08-13,2027-08-24,,,,,0
1.1.4.3.3.1.19.14,Prehung door fixing,Tower 2,19th Floor,Finishing,Tower Finishing,Door,,54755700.0,2027-08-20,2027-08-29,,,,,0
1.1.4.3.3.1.19.15,Painting 1st coat,Tower 2,19th Floor,Finishing,Tower Finishing,Paint,,21587300.0,2027-08-30,2027-09-11,,,,,0
1.1.4.3.3.1.19.16,False Ceiling panel fixing,Tower 2,19th Floor,Finishing,Tower Finishing,False Ceiling,,23092600.0,2027-09-12,2027-09-21,,,,,0
1.1.4.3.3.1.20,20th Floor,,,,,,,,2027-06-01,2027-10-02,,,,,
1.1.4.3.3.1.20.1,Block Work ,Tower 2,20th Floor,Finishing,Tower Civil Finishes,Blockwork,,66815900.0,2027-06-01,2027-06-15,,,,,0
1.1.4.3.3.1.20.2,Installation of temporary Main door,Tower 2,20th Floor,Finishing,Tower Finishing,Door,,13415100.0,2027-06-16,2027-06-20,,,,,0
1.1.4.3.3.1.20.3,Fire sprinkler pipe fixing,Tower 2,20th Floor,MEP,Common area-MEP,CA-Fire-fighting & FAPA,,36520100.0,2027-06-16,2027-06-20,,,,,0
1.1.4.3.3.1.20.4,Internal Plumbing Works,Tower 2,20th Floor,MEP,Tower MEP,Plumbing,,108139700.0,2027-06-16,2027-06-24,,,,,0
1.1.4.3.3.1.20.5,Waterproofing,Tower 2,20th Floor,Finishing,Tower Civil Finishes,Waterproofing,,35195400.0,2027-06-25,2027-07-04,,,,,0
1.1.4.3.3.1.20.6,Internal Plaster,Tower 2,20th Floor,Finishing,Tower Civil Finishes,Int Plaster,,125231400.0,2027-07-05,2027-07-18,,,,,0
1.1.4.3.3.1.20.7,IPS flooring work,Tower 2,20th Floor,Finishing,Tower Finishing,Flooring,,253368500.0,2027-06-16,2027-06-28,,,,,0
1.1.4.3.3.1.20.8,Toilet dado work,Tower 2,20th Floor,Finishing,Tower Finishing,Flooring,,82256400.0,2027-07-19,2027-07-30,,,,,0
1.1.4.3.3.1.20.9,Toilet flooring work,Tower 2,20th Floor,Finishing,Tower Finishing,Flooring,,54651300.0,2027-07-31,2027-08-11,,,,,0
1.1.4.3.3.1.20.10,Living dinning flooring,Tower 2,20th Floor,Finishing,Tower Finishing,Flooring,,158517800.0,2027-08-12,2027-08-29,,,,,0
1.1.4.3.3.1.20.11,Electrical wiring work,Tower 2,20th Floor,MEP,Tower MEP,Electrical,,126803000.0,2027-08-20,2027-08-31,,,,,0
